X,Y,W,H,flag
1833,145,3,3,1
1833,503,4,4,1
1833,938,3,3,0
1833,958,6,6,1
1833,1391,3,3,0
1833,1485,9,7,1
1833,1815,10,6,1
1834,128,5,4,1
1834,209,3,3,0
1834,364,5,5,1
1834,415,3,3,0
1834,837,6,5,0
1834,945,3,3,1
1834,1224,6,5,1
1834,1427,4,3,1
1834,1543,5,6,0
1834,1566,6,6,0
1834,1584,5,5,1
1834,1602,6,5,0
1834,1779,7,5,0
1834,1800,3,3,0
1834,2052,4,4,1
1834,2293,5,5,1
1835,259,6,6,1
1835,526,6,7,1
1835,695,4,4,1
1835,710,5,5,0
1835,1469,6,6,1
1835,1495,5,7,1
1835,1998,4,4,0
1835,2095,4,5,1
1835,2246,4,4,1
1836,269,9,7,1
1836,303,3,3,1
1836,450,4,4,1
1836,802,4,3,0
1836,845,6,7,1
1836,979,5,5,1
1836,1726,3,3,1
1836,1895,5,6,1
1836,1910,4,4,1
1836,2086,3,3,1
1836,2238,3,3,1
1836,2277,6,6,1
1837,36,6,4,1
1837,628,5,5,1
1837,790,5,5,0
1837,868,5,6,1
1837,1043,5,5,0
1837,1077,3,3,1
1837,1138,4,3,0
1837,1181,5,5,1
1837,1534,4,4,0
1837,1623,6,6,1
1837,2064,4,4,1
1838,418,5,5,0
1838,902,3,3,1
1838,1014,4,4,1
1838,1098,7,4,1
1838,1114,3,3,0
1838,1697,4,4,0
1838,1838,3,3,0
1838,1880,5,7,1
1838,1921,7,4,1
1839,373,4,3,0
1839,495,3,3,0
1839,1149,4,3,1
1839,1454,8,6,0
1839,1517,4,4,0
1839,1671,4,4,0
1839,1868,4,7,1
1840,8,6,6,0
1840,574,4,3,1
1840,1308,7,7,1
1840,1323,4,3,1
1840,1735,3,5,1
1841,113,3,3,0
1841,409,3,3,0
1841,481,5,6,1
1841,1333,6,4,0
1841,1364,8,6,1
1841,1431,6,9,0
1841,1905,4,4,1
1841,2127,4,4,0
1842,55,6,5,0
1842,70,4,4,0
1842,582,4,3,1
1842,1854,3,3,0
1842,2054,4,5,0
1842,2064,4,4,1
1842,2162,5,5,0
1842,2286,10,4,0
1843,154,3,3,1
1843,916,4,4,0
1843,1524,3,3,0
1843,1565,3,3,1
1843,1654,3,4,1
1843,2115,7,8,0
1844,655,7,6,1
1844,893,3,3,0
1844,1082,3,3,0
1844,1396,9,4,1
1844,1405,4,4,0
1844,1892,3,3,0
1844,1934,3,3,0
1844,1993,3,3,0
1844,2183,3,3,0
1844,2273,3,3,1
1845,3,4,3,0
1845,692,6,5,1
1845,807,7,4,1
1845,1273,4,5,0
1845,1419,4,5,0
1845,1493,5,5,1
1845,1966,6,6,1
1845,2073,4,3,0
1846,118,7,6,1
1846,319,4,4,0
1846,359,7,5,0
1846,390,5,6,0
1846,676,9,6,1
1846,1449,5,4,1
1846,1475,3,3,1
1846,1689,5,5,1
1846,2266,4,4,1
1847,582,7,5,1
1847,976,4,3,0
1847,1680,6,5,1
1847,1759,4,5,1
1847,1774,6,8,1
1847,2015,7,5,1
1847,2095,5,5,1
1848,80,3,5,1
1848,872,3,3,0
1848,1108,3,6,1
1848,1536,5,3,1
1848,1745,3,3,1
1848,2036,3,4,1
1848,2136,3,3,0
1848,2170,5,4,1
1849,94,4,3,1
1849,545,5,7,1
1849,594,5,6,0
1849,643,4,3,1
1849,1216,6,8,1
1849,1721,4,3,1
1849,1795,3,3,0
1849,1835,5,5,1
1849,2079,6,8,1
1849,2189,5,5,1
1849,2214,4,5,1
1850,766,4,4,1
1850,777,4,6,1
1850,853,6,9,1
1850,900,5,4,1
1850,962,3,4,1
1850,1042,7,8,1
1850,1063,5,5,1
1850,1204,4,3,0
1850,1484,8,10,0
1850,1648,4,6,1
1851,180,3,3,1
1851,283,5,5,0
1851,404,3,3,0
1851,486,9,7,1
1851,1144,5,4,1
1851,1166,3,3,0
1851,1328,3,3,1
1851,1528,4,4,0
1851,1613,3,3,0
1851,1923,5,5,1
1852,217,4,5,0
1852,337,4,4,0
1852,522,5,4,1
1852,892,5,5,1
1852,1095,5,5,0
1852,1176,5,4,0
1852,1855,4,4,0
1853,55,4,5,0
1853,513,9,3,0
1853,810,6,5,1
1853,936,4,3,1
1853,1107,5,5,1
1853,1231,3,4,0
1853,1558,6,6,1
1853,1632,5,4,0
1853,1916,4,3,1
1854,186,3,3,1
1854,412,6,6,0
1854,466,4,3,0
1854,656,4,4,1
1854,1411,6,5,0
1854,1655,6,6,1
1854,1734,3,4,0
1855,311,6,5,1
1855,355,4,4,0
1855,427,3,4,1
1855,1277,4,4,0
1855,1341,5,5,1
1855,1440,4,3,0
1855,1826,4,4,0
1855,1995,3,7,0
1855,2125,5,5,0
1855,2154,5,5,1
1856,119,4,3,1
1856,439,4,3,0
1856,799,6,4,1
1856,884,4,4,1
1856,1378,7,6,1
1856,1402,5,4,0
1856,1569,6,4,1
1856,1728,5,5,1
1856,1775,3,3,1
1856,2119,5,4,1
1857,6,6,5,1
1857,231,4,3,0
1857,684,4,4,1
1857,711,8,6,1
1857,768,3,3,1
1857,989,3,4,0
1857,1269,4,4,1
1857,1351,3,4,0
1857,1855,6,4,0
1857,1966,5,5,0
1857,2211,4,5,0
1857,2220,3,3,0
1858,559,5,6,1
1858,629,3,4,1
1858,1139,4,3,0
1858,1150,6,5,1
1858,1249,5,5,0
1858,1807,6,4,0
1858,2044,5,5,1
1859,400,5,4,0
1859,780,6,5,1
1859,790,3,3,1
1859,1033,5,4,1
1859,1106,5,4,1
1859,1471,4,3,1
1859,1491,4,3,1
1859,1534,7,7,1
1859,1716,5,5,0
1859,1886,6,6,1
1859,1946,5,4,1
1859,1984,6,5,1
1860,477,3,3,1
1860,821,4,4,1
1860,961,5,5,0
1860,978,4,4,1
1860,1320,4,4,1
1860,1593,5,5,1
1860,1862,5,5,1
1860,2088,6,6,1
1860,2259,4,5,0
1861,265,5,4,1
1861,288,7,6,1
1861,371,4,4,1
1861,448,4,4,0
1861,536,4,3,1
1861,637,6,5,1
1861,838,4,4,1
1861,890,5,4,1
1861,1166,5,6,1
1861,1205,4,3,0
1861,1278,6,5,0
1861,1653,4,4,1
1861,1698,4,4,0
1861,1706,4,3,0
1861,1838,3,4,1
1861,1954,4,4,1
1861,2027,3,3,1
1861,2297,4,4,1
1862,502,4,4,0
1862,647,5,6,1
1862,1438,5,4,1
1862,1602,6,5,1
1862,1825,3,3,0
1863,161,3,6,1
1863,298,4,3,1
1863,483,4,4,0
1863,770,4,4,1
1863,812,3,3,1
1863,1065,3,3,0
1863,1418,3,3,0
1863,1452,4,5,0
1863,1777,3,5,1
1863,1931,5,4,1
1863,2160,5,5,1
1864,2,4,3,1
1864,221,6,7,1
1864,676,5,5,1
1864,877,3,3,1
1864,1119,7,6,1
1864,1327,4,3,1
1864,1498,3,3,0
1864,1525,3,3,1
1864,2070,5,10,0
1865,337,5,5,1
1865,346,7,5,0
1865,470,5,4,1
1865,1251,4,4,1
1865,1358,6,7,1
1865,1557,4,5,1
1865,1800,5,5,1
1865,1946,4,4,1
1865,2010,5,4,1
1865,2117,5,6,0
1866,1001,5,5,0
1866,1345,3,3,1
1866,1471,5,3,0
1866,1920,5,5,0
1867,246,8,8,1
1867,758,4,4,1
1867,847,3,3,1
1867,989,3,3,0
1867,1429,4,5,1
1867,1621,3,4,1
1867,1639,4,8,1
1867,2096,4,4,1
1868,26,7,7,1
1868,435,6,5,1
1868,621,4,4,1
1868,1042,3,3,1
1868,1312,3,3,1
1868,1458,6,8,1
1868,1572,5,4,0
1868,1838,4,4,1
1868,2028,3,3,0
1868,2141,4,5,0
1869,134,7,6,1
1869,167,3,3,1
1869,279,3,3,1
1869,736,3,3,1
1869,995,4,4,0
1869,1048,5,5,1
1869,1849,3,3,1
1869,1953,4,3,0
1869,1979,5,5,1
1869,2182,3,4,1
1869,2287,7,6,1
1870,364,5,4,1
1870,417,4,4,1
1870,510,3,3,0
1870,743,3,5,1
1870,836,3,3,1
1870,1206,5,6,1
1870,1239,7,3,1
1870,1263,4,4,1
1870,1812,11,7,0
1870,1828,4,5,0
1870,2106,6,5,1
1871,397,4,4,1
1871,613,3,4,0
1871,1025,5,5,1
1871,1601,4,5,0
1871,1693,6,4,0
1871,1770,6,5,1
1871,2060,7,6,1
1871,2083,6,4,1
1872,147,5,6,0
1872,407,7,5,1
1872,523,4,4,1
1872,567,4,4,1
1872,688,4,3,1
1872,1061,4,6,1
1872,1154,3,4,0
1872,1331,4,4,1
1872,1526,4,5,1
1872,1546,5,4,0
1872,1798,4,4,1
1872,1853,6,6,0
1872,1965,6,6,1
1872,2032,7,10,1
1872,2247,3,3,0
1872,2272,3,3,1
1872,2298,4,4,1
1873,45,6,6,1
1873,330,4,4,0
1873,557,4,4,0
1873,714,3,3,0
1873,1074,5,4,0
1873,1122,6,9,1
1873,1166,4,6,1
1873,1487,3,3,0
1873,1512,5,6,1
1873,1718,3,4,0
1873,1726,3,3,0
1873,2002,7,6,1
1873,2017,4,4,0
1873,2207,3,3,0
1874,547,6,5,1
1874,921,7,6,1
1874,970,6,5,1
1874,1285,5,5,1
1874,1319,5,3,0
1874,1494,4,4,1
1874,1618,5,4,0
1874,2164,3,3,1
1875,273,4,3,1
1875,387,5,4,0
1875,445,4,4,0
1875,695,6,8,1
1875,933,4,3,0
1875,1001,3,3,1
1875,1374,9,5,1
1875,1404,5,5,0
1875,1422,3,4,0
1875,1843,3,4,1
1875,2135,7,5,1
1875,2177,3,4,0
1876,424,7,6,1
1876,645,6,6,1
1876,896,4,4,0
1876,1107,3,3,1
1876,1147,3,3,0
1876,1184,5,5,0
1876,1444,4,4,1
1876,1554,4,5,1
1876,1869,3,3,0
1877,20,4,4,1
1877,220,3,3,0
1877,758,3,4,1
1877,1052,6,6,1
1877,1230,4,3,0
1877,1503,3,4,1
1877,1576,5,5,0
1877,1895,5,5,0
1878,453,4,4,0
1878,681,5,4,0
1878,850,3,3,0
1878,1111,3,3,0
1878,1468,4,5,1
1878,1478,3,3,0
1878,1879,4,3,0
1878,1883,5,4,1
1878,1916,3,3,0
1878,1942,3,4,0
1878,2245,5,5,0
1879,100,4,4,1
1879,337,5,4,1
1879,616,3,3,0
1879,1083,5,5,1
1879,1397,4,3,0
1879,1563,3,3,1
1879,1634,5,4,1
1879,1730,4,5,0
1879,1776,3,3,1
1879,1954,4,4,1
1880,55,3,3,1
1880,599,8,8,1
1880,980,10,6,1
1880,1022,5,5,0
1880,1488,6,5,1
1880,1615,4,4,1
1880,1784,4,8,1
1880,1802,4,5,0
1880,2073,4,5,1
1880,2143,5,5,1
1880,2220,3,3,1
1881,815,5,5,0
1881,837,5,4,1
1881,887,5,5,1
1881,1157,5,4,0
1881,1197,5,4,1
1881,1294,5,5,0
1881,1303,4,6,0
1881,1330,3,3,0
1881,1429,6,6,1
1881,1909,4,4,1
1881,2267,3,3,0
1881,2277,5,4,1
1882,275,4,4,0
1882,462,7,6,1
1882,586,5,6,1
1882,1384,5,6,1
1882,1514,4,4,1
1882,1698,4,5,0
1882,2093,6,5,1
1883,40,5,5,1
1883,514,5,5,0
1883,629,4,5,0
1883,665,3,4,0
1883,828,6,5,1
1883,990,6,6,0
1883,1008,4,4,1
1883,1181,5,6,1
1883,1545,7,7,1
1883,1707,5,5,0
1884,253,3,3,1
1884,353,4,4,1
1884,533,8,5,1
1884,895,6,4,1
1884,1593,5,5,1
1884,1650,7,7,0
1884,1726,3,3,0
1884,1837,4,3,0
1884,2237,4,3,1
1885,475,5,5,1
1885,715,6,6,1
1885,950,3,3,0
1885,1039,4,8,1
1885,1824,3,3,0
1885,1853,7,7,1
1885,2063,5,6,1
1885,2294,3,4,1
1886,262,4,3,1
1886,482,3,3,1
1886,489,9,8,1
1886,672,3,3,0
1886,915,5,8,1
1886,1534,4,3,1
1886,1864,3,4,0
1886,1981,3,3,0
1886,2001,4,3,1
1886,2051,5,5,1
1886,2179,6,5,1
1886,2187,4,3,1
1886,2283,5,5,1
1887,25,6,3,0
1887,388,3,3,0
1887,653,5,5,1
1887,837,4,4,0
1887,1365,3,3,1
1887,1462,4,4,0
1887,1576,4,4,0
1887,1641,5,5,1
1887,1814,4,4,1
1887,1895,4,4,1
1887,1927,4,4,1
1888,639,8,4,1
1888,1171,6,6,1
1888,1615,4,4,0
1889,66,3,3,0
1889,72,5,4,0
1889,184,3,4,0
1889,306,3,3,1
1889,731,5,5,1
1889,874,4,4,0
1889,1111,5,4,1
1889,1442,5,7,0
1889,1469,3,3,0
1889,2122,5,3,1
1889,2202,4,5,1
1890,685,7,4,1
1890,774,6,6,1
1890,861,3,3,0
1890,938,3,3,0
1890,1452,3,3,1
1890,1692,3,3,0
1890,1993,3,3,1
1891,571,4,8,1
1891,648,4,3,1
1891,1315,4,3,1
1891,1667,4,4,0
1891,1748,6,4,1
1891,1844,6,6,1
1891,2148,5,9,1
1891,2277,6,4,1
1892,86,5,5,0
1892,714,3,3,0
1892,782,3,3,0
1892,812,4,3,1
1892,901,4,4,0
1892,1199,3,4,0
1892,1718,6,5,1
1892,2224,10,5,1
1892,2241,5,5,1
1893,243,7,5,1
1893,304,6,5,1
1893,1099,5,5,1
1893,1822,3,7,0
1893,2160,5,5,1
1894,622,3,4,1
1894,978,3,3,1
1894,1122,4,5,0
1894,1308,3,3,1
1894,1348,4,4,1
1894,1956,3,3,1
1894,1987,3,3,0
1894,2074,3,3,0
1895,251,5,4,1
1895,333,4,4,1
1895,340,5,5,0
1895,355,7,6,0
1895,839,5,4,1
1895,895,3,3,0
1895,1016,10,6,1
1895,1375,4,5,1
1895,1658,3,4,1
1895,1853,4,5,1
1895,2079,3,4,0
1895,2216,3,4,1
1896,45,3,3,0
1896,131,3,3,1
1896,202,3,3,0
1896,505,5,7,1
1896,601,6,4,0
1896,960,3,3,0
1896,1137,6,5,1
1896,1479,6,10,1
1896,1751,7,8,1
1896,2110,3,3,1
1896,2260,6,5,1
1897,178,3,4,0
1897,367,4,7,1
1897,583,4,4,1
1897,1078,5,4,1
1897,1130,4,4,1
1897,1272,4,4,0
1897,1394,3,3,0
1897,1523,3,4,0
1897,1807,5,6,1
1897,2236,5,5,1
1898,313,8,7,1
1898,651,3,3,1
1898,663,3,3,0
1898,748,8,4,0
1898,978,6,5,1
1898,1650,4,4,0
1898,1933,4,5,1
1898,1993,4,4,1
1898,2053,6,5,1
1899,78,4,4,1
1899,1005,3,3,1
1899,1169,6,6,1
1899,1727,6,6,1
1899,1906,3,3,1
1899,2146,3,3,0
1899,2283,4,4,0
1900,164,10,6,1
1900,225,4,4,0
1900,473,7,5,0
1900,876,4,5,1
1900,885,5,6,1
1900,1052,4,3,0
1900,1894,5,5,1
1900,2026,4,5,1
1900,2198,3,3,0
1900,2292,9,5,1
1901,100,5,4,1
1901,277,3,3,0
1901,387,4,4,1
1901,682,8,6,1
1901,767,7,6,1
1901,788,4,3,0
1901,992,3,3,0
1901,1153,6,5,1
1901,1263,3,4,1
1901,1402,4,3,0
1901,1494,4,4,0
1901,1507,3,4,0
1901,1918,3,3,0
1901,2159,4,4,1
1902,46,7,5,1
1902,542,5,6,1
1902,863,5,5,1
1902,940,5,5,0
1902,1030,3,4,0
1902,1092,4,5,1
1902,1104,3,3,0
1902,1618,5,4,0
1902,1738,3,3,0
1903,210,3,4,1
1903,510,7,7,1
1903,1311,5,6,1
1903,1388,4,4,1
1903,1409,3,4,0
1903,1578,3,3,0
1903,1872,5,4,1
1903,1954,3,4,0
1904,430,4,5,1
1904,822,7,7,1
1904,1352,6,6,1
1904,1373,9,5,0
1904,1422,5,5,1
1904,1441,6,7,1
1904,1477,5,7,1
1904,1971,3,3,0
1904,2099,4,4,0
1905,344,4,3,0
1905,590,4,4,0
1905,660,3,3,1
1905,949,6,5,0
1905,1630,5,5,0
1905,1798,4,5,1
1905,1881,3,3,0
1905,2014,5,5,1
1905,2046,7,4,0
1905,2130,5,5,1
1906,720,3,4,0
1906,920,3,3,0
1906,1217,7,5,0
1906,1255,5,4,1
1906,2038,3,4,1
1907,452,8,5,1
1907,1013,4,4,1
1907,1068,6,7,1
1907,1299,5,6,1
1907,1509,6,6,1
1907,1577,5,5,1
1907,1659,5,5,0
1907,1776,6,5,1
1907,2202,5,5,1
1908,1364,3,3,1
1908,1406,5,5,1
1908,1815,6,6,1
1908,1854,7,4,0
1908,2143,6,6,1
1908,2234,5,4,0
1908,2255,6,6,1
1909,463,4,5,0
1909,576,3,3,0
1909,642,5,5,0
1909,1043,3,3,1
1909,1642,4,4,1
1909,1908,10,4,0
1909,2089,3,3,0
1909,2106,8,4,1
1910,655,3,3,1
1910,675,4,4,1
1910,1129,3,3,0
1910,1281,6,8,1
1910,1342,5,5,1
1910,1487,3,3,1
1910,1602,3,3,0
1910,1665,3,3,0
1910,2284,5,4,0
1911,353,6,4,0
1911,366,6,5,0
1911,664,4,4,0
1911,713,5,6,1
1911,2156,5,5,1
1912,250,5,6,1
1912,378,3,3,0
1912,423,5,5,0
1912,538,3,3,0
1912,734,3,3,0
1912,784,3,4,0
1912,1829,5,8,0
1912,1947,5,5,1
1912,2170,5,5,0
1913,29,4,4,1
1913,509,3,3,1
1913,528,5,3,0
1913,608,3,4,0
1913,1031,4,6,0
1913,1316,3,3,1
1913,1438,3,3,1
1913,1677,5,4,0
1913,1696,4,4,1
1913,1791,4,4,0
1913,1825,3,3,1
1913,1870,7,7,1
1913,1937,3,3,1
1913,1968,5,10,0
1913,2181,3,4,1
1913,2186,4,5,1
1913,2265,3,3,0
1914,281,9,5,1
1914,330,7,7,1
1914,442,5,4,1
1914,933,3,3,0
1914,1074,6,4,1
1914,1090,3,3,0
1914,1157,4,4,0
1914,1178,5,6,1
1914,1426,4,4,1
1914,1443,3,3,1
1914,1523,3,3,1
1914,1588,9,6,0
1914,2298,4,4,0
1915,186,4,4,1
1915,492,8,7,1
1915,743,3,3,1
1915,900,4,4,1
1915,915,5,4,0
1915,1050,3,3,0
1915,1146,4,4,1
1915,1194,4,6,0
1915,1417,4,5,1
1915,1657,4,4,0
1915,1705,3,3,1
1915,2036,4,4,0
1915,2242,4,4,1
1916,798,4,4,0
1916,1107,4,6,0
1916,1363,3,3,1
1916,1378,4,3,1
1916,2121,8,8,1
1917,177,6,4,0
1917,303,3,3,0
1917,314,3,3,0
1917,694,3,4,1
1917,775,5,5,1
1917,1386,10,7,0
1917,1454,4,4,0
1917,1715,3,3,0
1917,2011,5,5,0
1917,2132,3,3,0
1918,149,3,3,0
1918,261,5,5,1
1918,403,4,3,1
1918,432,3,4,0
1918,540,3,3,0
1918,560,4,3,1
1918,712,3,3,1
1918,762,5,3,1
1918,854,4,4,1
1918,955,5,4,1
1918,1263,5,4,0
1918,1397,4,4,1
1918,1410,5,4,1
1918,1444,6,5,1
1918,2000,3,3,0
1918,2140,5,3,0
1919,124,3,3,1
1919,823,6,4,0
1919,1027,4,4,1
1919,1230,5,6,1
1919,1287,3,3,1
1919,1317,3,4,1
1919,1959,5,4,0
1919,2072,7,5,1
1920,242,5,4,1
1920,501,6,4,1
1920,1609,4,4,1
1920,1797,6,6,1
1920,2233,4,4,1
1920,2289,4,4,1
1921,292,3,3,1
1921,374,3,4,1
1921,723,3,3,0
1921,1032,4,4,1
1921,1101,5,5,1
1921,1140,4,4,1
1921,1268,5,7,1
1921,1328,5,5,1
1921,1507,5,5,1
1921,1533,5,5,1
1922,16,7,6,1
1922,678,4,4,1
1922,792,4,4,1
1922,872,6,6,1
1922,1492,5,4,0
1922,1581,4,5,0
1922,1634,4,4,0
1922,1770,5,5,0
1922,1847,3,4,0
1922,1883,6,4,0
1922,2102,4,4,1
1922,2149,4,4,1
1923,560,7,5,1
1923,609,6,9,1
1923,992,5,5,0
1923,1380,3,4,1
1923,1402,5,5,1
1923,1778,6,6,0
1924,184,7,4,1
1924,474,5,4,1
1924,697,3,3,1
1924,975,3,3,0
1924,1149,4,4,1
1924,1670,3,3,1
1924,2054,6,6,0
1925,282,5,4,1
1925,382,10,7,1
1925,688,4,5,0
1925,904,3,4,0
1925,940,6,6,1
1925,966,3,4,1
1925,1130,5,5,1
1925,1292,4,4,0
1925,1321,5,5,1
1925,1347,4,4,0
1925,1465,5,5,1
1925,1545,3,3,1
1925,1808,5,5,1
1925,1867,4,6,1
1925,1929,6,6,1
1925,2019,4,3,0
1926,53,5,4,0
1926,93,4,3,1
1926,208,4,4,0
1926,756,6,4,1
1926,886,3,4,1
1926,1074,6,4,1
1926,1115,5,5,0
1926,1554,6,5,1
1926,1732,6,6,0
1927,355,3,3,0
1927,404,5,4,1
1927,1171,3,3,0
1927,1744,5,5,0
1927,1896,9,6,1
1927,1967,5,5,1
1927,2232,6,5,0
1927,2249,8,11,1
1928,804,3,3,0
1928,835,4,4,1
1928,1189,7,6,1
1928,1638,5,4,1
1928,2012,4,4,1
1929,81,3,3,1
1929,192,5,4,1
1929,274,5,4,1
1929,466,4,4,1
1929,892,5,4,1
1929,911,6,6,1
1929,956,3,3,1
1929,980,5,5,0
1929,1099,5,7,1
1929,1138,4,5,1
1929,1649,4,4,1
1929,1696,7,6,1
1929,1835,4,4,0
1930,317,5,6,0
1930,675,5,5,1
1930,712,7,6,1
1930,810,5,3,0
1930,1002,4,4,1
1930,1287,4,5,0
1930,1842,8,9,1
1930,1981,5,3,0
1930,2062,3,3,0
1930,2198,4,4,0
1930,2242,4,4,1
1931,769,3,4,0
1931,1052,5,7,1
1931,1080,3,3,1
1931,1153,3,3,0
1931,2084,4,4,0
1931,2205,4,5,1
1932,1429,4,4,1
1932,1523,3,3,0
1932,1551,3,3,1
1932,1688,5,4,1
1932,1712,3,3,1
1932,1922,4,4,1
1933,83,3,3,1
1933,639,3,3,0
1933,883,4,4,1
1933,1316,4,3,0
1933,1367,5,4,0
1933,1541,5,5,1
1933,1667,4,5,1
1933,1749,3,3,1
1933,1818,3,3,0
1933,2001,4,4,1
1934,104,3,3,1
1934,243,11,6,1
1934,630,5,5,1
1934,1132,6,7,1
1934,1414,6,7,1
1934,1441,3,4,1
1934,1914,4,4,0
1935,142,4,4,1
1935,256,5,5,1
1935,544,6,5,1
1935,595,3,3,1
1935,655,3,4,0
1935,723,4,4,1
1935,841,5,5,0
1935,1018,3,4,0
1935,1063,3,3,0
1935,1270,5,9,1
1935,2008,6,5,1
1935,2022,4,4,0
1936,310,4,4,0
1936,347,4,4,0
1936,521,5,4,1
1936,968,4,4,0
1936,1454,6,5,0
1936,1725,3,4,1
1936,2267,4,3,1
1937,170,5,5,1
1937,362,5,5,1
1937,475,5,8,1
1937,1043,5,5,1
1937,1348,4,3,0
1937,1483,3,3,1
1937,1591,5,5,1
1937,1787,5,5,1
1937,1812,5,5,1
1937,1990,6,5,1
1937,2066,5,4,0
1937,2232,7,6,1
1937,2277,5,5,1
1938,424,7,8,1
1938,678,6,5,0
1938,1178,6,6,0
1938,1293,3,3,0
1938,1488,5,4,1
1938,1731,4,3,0
1938,1765,4,4,1
1938,2138,3,3,0
1938,2186,3,3,0
1939,603,6,4,1
1939,622,6,6,1
1939,807,4,4,0
1939,999,4,5,0
1939,1157,5,4,0
1939,1171,4,4,1
1939,1213,7,6,1
1939,1248,4,3,0
1939,1511,6,7,1
1939,2059,4,6,0
1939,2208,5,5,1
1939,2257,5,4,1
1939,2293,4,4,0
1940,57,7,6,1
1940,73,4,5,0
1940,204,3,3,1
1940,527,5,3,1
1940,936,3,3,1
1940,1390,3,3,0
1940,1541,4,4,0
1940,1674,5,5,0
1940,1952,4,5,0
1940,2117,5,6,1
1940,2172,3,3,0
1941,11,6,4,1
1941,33,5,5,1
1941,369,5,4,1
1941,461,5,4,0
1941,665,6,5,1
1941,858,6,4,1
1941,1142,4,4,0
1941,1324,7,7,0
1941,1715,6,5,1
1941,1747,10,6,1
1942,266,3,3,0
1942,534,4,4,0
1942,595,4,3,0
1942,1425,4,5,0
1942,1780,5,4,1
1942,2037,4,4,0
1943,343,6,5,1
1943,586,5,5,1
1943,1382,5,4,0
1943,1552,5,4,1
1943,1792,7,4,1
1943,2284,6,5,1
1944,29,4,3,1
1944,144,7,6,0
1944,436,5,4,1
1944,635,4,4,1
1944,1251,3,3,1
1944,1369,4,4,0
1944,1411,5,5,1
1944,1871,3,3,1
1945,273,3,3,1
1945,404,5,5,0
1945,949,8,6,1
1945,1241,4,4,0
1945,1346,4,4,0
1946,18,3,3,1
1946,38,3,3,0
1946,212,7,6,1
1946,233,5,4,0
1946,717,5,4,0
1946,799,8,9,1
1946,828,4,3,0
1946,1092,4,4,0
1946,1697,3,3,1
1947,614,7,6,1
1947,701,4,7,0
1947,724,4,3,1
1947,1275,4,4,0
1947,1488,4,3,1
1947,1576,4,4,1
1947,2075,4,3,0
1948,934,5,5,1
1948,1216,5,5,1
1948,1307,3,3,1
1948,1321,3,3,0
1948,1451,4,5,1
1948,1829,5,5,1
1948,1951,5,5,0
1948,2093,5,5,1
1948,2224,3,3,1
1948,2229,4,5,0
1949,75,6,5,1
1949,177,3,3,0
1949,429,5,4,1
1949,737,8,10,1
1949,1069,8,9,1
1949,1154,4,4,0
1949,1172,6,7,1
1949,1311,5,6,1
1949,1421,3,4,0
1949,1974,4,4,0
1950,161,3,3,0
1950,769,4,4,0
1950,876,5,4,0
1950,968,5,5,0
1950,1007,5,6,1
1950,1162,6,5,1
1950,1289,4,3,1
1950,1995,8,7,1
1950,2018,5,10,1
1950,2043,3,3,0
1951,294,6,5,0
1951,343,6,5,1
1951,362,4,4,1
1951,374,4,4,0
1951,469,4,4,0
1951,478,3,3,1
1951,680,5,6,0
1951,835,4,4,0
1951,1056,5,6,0
1951,1342,4,5,1
1951,1555,3,4,1
1951,1658,3,3,0
1951,1810,8,6,0
1952,518,3,3,0
1952,694,4,3,0
1952,898,3,4,0
1952,1111,5,5,0
1952,1444,9,4,0
1952,1600,3,3,1
1952,1872,6,9,0
1953,194,5,6,1
1953,318,5,6,0
1953,509,5,5,1
1953,925,4,4,0
1953,1376,4,4,1
1953,1740,6,5,1
1953,1784,3,4,1
1954,636,3,3,0
1954,710,5,4,0
1954,982,4,4,0
1954,1128,5,6,0
1954,1414,4,6,0
1954,1768,5,6,1
1954,2086,7,7,1
1954,2114,5,5,1
1955,237,3,3,0
1955,387,5,5,1
1955,537,4,3,0
1955,991,7,6,1
1955,1461,3,3,1
1955,1569,4,5,0
1955,2007,4,7,1
1955,2051,4,5,1
1955,2204,4,4,1
1956,165,7,6,1
1956,221,4,4,0
1956,645,4,4,0
1956,825,3,3,0
1956,851,5,5,1
1956,1032,7,5,1
1956,1238,3,4,1
1956,1331,3,3,0
1956,1749,3,3,1
1956,2134,5,3,1
1956,2223,4,3,0
1957,861,4,4,0
1957,1100,5,5,0
1957,1212,3,3,0
1957,1650,6,5,1
1957,1895,5,6,0
1957,1940,5,4,1
1957,2185,7,3,0
1958,153,5,5,1
1958,807,3,4,0
1958,1300,6,6,1
1958,1728,4,4,0
1958,1796,4,5,0
1958,1885,4,5,0
1958,1956,6,7,1
1958,2037,5,5,0
1958,2107,3,3,0
1959,208,4,4,1
1959,403,4,5,0
1959,1002,3,3,1
1959,1193,5,4,1
1959,1469,4,4,0
1959,1489,3,3,0
1959,2074,4,4,0
1959,2159,7,5,1
1960,72,5,5,0
1960,303,10,8,1
1960,358,3,4,0
1960,491,3,3,1
1960,732,4,4,1
1960,868,5,4,0
1960,1314,6,5,1
1960,1373,4,4,1
1960,1533,7,8,1
1960,1834,4,5,1
1960,1863,3,3,1
1960,2210,5,5,1
1961,279,4,5,1
1961,466,5,5,1
1961,797,6,6,1
1961,1404,3,4,1
1961,1434,4,4,1
1961,1765,4,5,1
1961,1850,3,3,0
1961,2097,5,5,0
1962,460,4,4,1
1962,702,7,10,1
1962,820,4,4,1
1962,885,4,4,0
1962,986,4,4,1
