X,Y,W,H,flag
1763,471,5,7,1
1763,500,4,5,0
1763,821,3,3,0
1763,1029,4,4,0
1763,1437,4,4,0
1763,1508,3,3,0
1763,1860,3,3,0
1763,1971,5,7,0
1763,2018,3,3,0
1763,2129,5,9,1
1764,304,3,4,1
1764,731,5,4,1
1764,836,3,3,1
1764,1280,3,3,0
1764,1390,3,3,0
1764,1526,6,6,1
1764,1543,5,5,1
1764,2030,3,3,0
1764,2231,7,5,1
1764,2284,4,4,0
1765,588,6,6,1
1765,856,3,4,0
1765,976,4,3,0
1765,1410,4,5,0
1765,1894,5,5,0
1766,97,4,4,1
1766,145,5,5,1
1766,158,3,3,1
1766,180,6,6,1
1766,224,5,4,1
1766,369,5,5,1
1766,812,5,6,0
1766,844,4,4,0
1766,1066,7,5,1
1766,1132,5,4,1
1766,1157,5,5,1
1766,1990,3,4,0
1766,2166,6,8,1
1767,413,4,4,1
1767,676,3,3,1
1767,875,5,5,1
1767,1142,4,4,1
1767,1475,4,5,1
1767,1557,6,3,1
1767,2089,3,3,1
1768,63,5,5,1
1768,86,3,4,0
1768,163,3,4,0
1768,341,4,4,0
1768,715,4,4,0
1769,334,3,3,1
1769,384,4,5,0
1769,767,3,3,0
1769,1104,8,5,1
1769,1272,4,4,1
1769,1501,6,6,1
1769,1669,3,4,1
1769,2065,4,4,0
1770,21,7,6,1
1770,101,4,4,1
1770,290,5,6,1
1770,322,4,4,0
1770,495,4,4,0
1770,824,6,5,1
1770,883,5,4,0
1770,941,5,4,0
1770,962,4,4,0
1770,1123,3,3,1
1770,1252,5,5,1
1770,1345,6,6,1
1771,532,5,4,0
1771,573,4,4,0
1771,834,5,4,1
1771,898,6,4,0
1771,1327,6,7,1
1771,1513,4,5,1
1771,1592,7,5,1
1771,1738,5,4,1
1771,1823,5,4,1
1771,1833,5,6,1
1771,2041,3,3,1
1771,2129,5,5,1
1771,2299,3,3,1
1772,110,4,4,1
1772,212,9,5,1
1772,393,4,4,1
1772,429,7,6,1
1772,447,4,3,1
1772,1177,6,6,0
1772,1470,5,4,1
1772,1770,4,5,1
1772,1908,4,3,0
1773,117,3,3,1
1773,482,6,5,0
1773,654,6,6,1
1773,1292,4,6,1
1773,1413,6,5,1
1773,1426,5,3,0
1773,1641,5,4,1
1773,1663,5,5,1
1773,2215,4,4,1
1774,44,6,6,1
1774,1220,4,4,1
1774,1442,4,4,1
1774,1534,5,7,1
1774,1681,4,4,0
1775,126,5,6,0
1775,354,5,8,1
1775,497,6,5,1
1775,520,5,4,1
1775,782,6,5,0
1775,866,4,4,1
1775,1148,3,4,0
1775,1213,3,3,1
1775,1359,5,6,0
1775,2274,6,5,0
1776,371,5,5,1
1776,552,5,4,1
1776,597,3,3,0
1776,695,3,3,0
1776,803,7,8,0
1776,1053,3,4,0
1776,1607,4,4,0
1776,1975,4,3,0
1776,2198,3,4,1
1776,2248,3,3,0
1777,609,5,9,1
1777,2179,3,3,1
1778,83,8,5,0
1778,471,7,7,1
1778,645,5,5,0
1778,846,5,3,1
1778,878,5,5,1
1778,988,4,3,1
1778,1024,5,5,1
1778,1260,3,4,0
1778,1402,3,3,0
1778,1463,5,5,1
1778,1614,3,4,1
1778,1928,4,4,1
1778,2005,5,4,1
1778,2191,4,4,0
1779,143,4,5,0
1779,620,6,5,1
1779,926,4,4,0
1779,961,4,3,0
1779,1168,5,7,0
1779,1384,5,5,1
1779,1549,5,7,1
1779,2078,4,4,0
1779,2242,4,4,1
1780,230,4,4,1
1780,340,6,7,1
1780,449,4,4,1
1780,763,5,5,1
1780,1299,7,7,1
1780,1447,4,4,0
1780,1560,9,8,0
1780,1782,5,6,1
1781,95,5,5,0
1781,106,4,4,1
1781,323,5,5,1
1781,725,4,5,0
1781,1159,4,4,1
1781,1291,3,4,1
1781,1371,5,4,1
1781,1508,4,4,0
1781,1711,3,3,0
1781,1721,4,3,1
1781,1852,5,5,1
1781,2157,3,3,0
1781,2199,3,4,1
1782,129,5,5,0
1782,385,4,4,0
1782,424,3,3,1
1782,662,9,5,1
1782,1456,4,5,0
1782,1492,4,4,0
1782,1877,5,8,1
1782,2036,4,4,1
1783,251,6,5,0
1783,701,4,3,0
1783,718,4,4,1
1783,754,5,5,1
1783,851,4,5,1
1783,1048,4,3,0
1783,1152,3,3,0
1783,1414,3,3,1
1783,1685,6,6,1
1783,1751,5,10,1
1783,1766,3,4,1
1783,2280,3,3,0
1784,244,5,5,1
1784,312,5,5,1
1784,483,3,4,1
1784,771,3,3,1
1784,790,4,4,1
1784,1067,5,5,1
1784,1091,4,3,0
1784,1201,11,5,1
1784,1240,4,4,1
1784,1476,6,6,0
1784,1774,3,3,0
1784,1979,4,3,1
1784,2000,3,3,0
1784,2095,3,4,1
1785,408,6,6,1
1785,818,4,5,0
1785,1484,3,4,0
1785,1498,4,5,0
1785,1745,4,4,1
1785,1870,3,3,1
1785,2056,5,4,0
1785,2264,4,4,1
1786,51,6,8,1
1786,182,4,4,0
1786,215,3,4,0
1786,656,3,3,0
1786,1006,6,5,1
1786,1349,10,5,0
1786,1393,4,3,1
1786,1579,5,4,1
1786,1587,5,6,1
1786,1622,3,4,1
1786,2147,5,5,0
1786,2193,3,3,1
1787,113,4,3,0
1787,275,4,3,1
1787,334,4,4,0
1787,357,4,3,1
1787,843,4,5,0
1787,1193,4,5,1
1787,1825,7,6,0
1788,45,3,3,0
1788,422,5,6,1
1788,948,5,5,1
1788,1076,3,3,1
1788,1283,4,3,1
1788,1306,3,3,1
1788,1328,4,4,1
1788,1768,4,3,1
1789,285,5,8,1
1789,857,5,5,0
1789,1055,5,4,1
1789,1145,3,3,0
1789,1211,5,4,1
1789,1257,4,5,0
1789,1271,4,3,0
1789,1294,4,5,0
1790,364,4,6,1
1790,519,5,6,1
1790,895,3,3,1
1790,1105,5,10,1
1790,1789,5,6,1
1790,2051,4,4,0
1790,2110,6,8,1
1791,495,6,8,1
1791,747,7,6,1
1791,901,5,6,0
1791,1023,3,4,0
1791,1507,4,5,0
1791,1522,5,4,1
1791,1615,4,4,1
1791,1658,5,6,0
1791,1997,5,4,0
1791,2279,6,4,1
1792,137,4,4,0
1792,307,5,6,1
1792,730,4,4,1
1792,805,6,6,1
1792,867,4,3,0
1792,999,3,3,1
1792,1249,4,4,1
1792,1455,3,3,1
1792,2158,4,4,0
1793,390,5,6,0
1793,508,3,3,0
1793,537,5,6,1
1793,598,5,6,1
1793,980,7,7,1
1793,1127,4,6,1
1793,1483,3,3,0
1793,1565,5,3,1
1793,1875,3,3,0
1793,2097,4,3,0
1794,102,5,8,0
1794,265,5,8,1
1794,326,5,5,1
1794,479,6,4,1
1794,658,3,3,0
1794,756,4,4,1
1794,1400,4,3,1
1794,1672,4,3,0
1794,1773,7,10,1
1795,455,5,5,1
1795,705,5,4,0
1795,789,3,4,0
1795,968,4,4,1
1795,1816,5,4,0
1795,2262,8,5,1
1796,75,5,6,1
1796,247,3,6,1
1796,282,5,5,1
1796,333,6,6,1
1796,859,4,3,1
1796,1321,3,3,0
1796,1378,6,6,0
1796,1490,3,4,0
1796,1586,5,7,1
1796,1692,5,4,1
1796,2239,8,5,1
1797,371,3,4,0
1797,435,4,4,1
1797,1008,5,4,1
1797,1208,3,3,1
1797,1259,5,4,0
1797,1266,4,4,0
1797,1451,4,5,1
1797,1571,4,4,1
1797,1736,3,3,1
1797,1747,5,5,1
1798,561,5,5,1
1798,585,4,5,1
1798,643,4,3,1
1798,670,3,4,1
1798,932,5,7,1
1798,1146,6,6,1
1798,1161,5,5,0
1798,1851,3,3,0
1798,2053,3,3,0
1798,2181,3,3,0
1799,424,3,5,1
1799,443,6,5,1
1799,522,4,4,0
1799,945,5,4,1
1799,1107,5,5,1
1799,1242,4,3,1
1799,1474,3,3,0
1799,1546,4,3,0
1799,1968,4,4,0
1800,816,7,5,1
1800,1025,4,4,1
1800,1290,5,5,1
1800,2019,5,3,0
1801,50,4,4,1
1801,122,6,5,0
1801,365,9,4,1
1801,498,3,3,1
1801,690,3,3,1
1801,725,6,4,0
1801,1017,5,4,1
1801,1124,4,3,0
1801,1230,4,6,0
1801,1799,3,3,1
1801,1914,5,5,1
1801,2148,5,4,0
1802,15,5,6,1
1802,156,3,3,0
1802,313,5,5,0
1802,925,4,4,0
1802,1678,5,5,1
1802,1834,6,6,1
1802,2110,5,5,0
1802,2135,4,3,1
1802,2196,4,3,0
1802,2202,3,4,0
1803,40,4,4,1
1803,58,4,4,1
1803,399,5,3,1
1803,630,5,5,0
1803,784,5,4,0
1803,999,4,5,1
1803,1083,4,4,0
1803,1273,3,3,1
1803,1336,4,3,0
1803,1453,4,5,1
1803,1554,7,6,1
1803,1667,4,5,0
1803,2001,3,3,1
1803,2047,5,5,0
1803,2091,7,6,1
1804,195,4,4,0
1804,541,5,10,1
1804,715,6,5,1
1804,963,4,3,0
1804,973,3,3,0
1804,2007,4,7,0
1804,2185,4,7,1
1805,80,5,4,1
1805,179,5,5,0
1805,217,3,5,0
1805,323,7,6,1
1805,673,3,7,1
1805,869,4,8,0
1805,892,5,5,1
1805,1530,3,3,0
1805,1574,5,4,1
1805,1618,7,4,1
1805,1702,6,6,1
1805,1776,3,3,1
1805,1929,8,7,1
1805,1973,3,3,1
1806,454,3,3,0
1806,463,3,3,0
1806,650,3,3,0
1806,939,4,4,1
1806,1522,4,5,1
1806,1603,5,4,0
1807,274,3,3,1
1807,486,4,4,0
1807,617,5,6,0
1807,707,6,6,1
1807,779,3,3,1
1807,1130,5,5,1
1807,1212,5,3,0
1808,164,6,9,0
1808,263,6,5,1
1808,472,5,4,1
1808,1159,3,3,0
1808,1246,5,4,1
1808,1317,6,6,1
1808,1385,6,6,1
1808,1507,4,3,0
1808,1866,4,4,1
1808,1958,3,4,1
1808,2084,3,3,1
1808,2273,5,5,0
1809,155,3,4,0
1809,373,5,4,1
1809,598,5,5,0
1809,699,4,5,1
1809,995,6,8,1
1809,1026,4,4,1
1809,1083,5,3,0
1809,1856,5,6,1
1809,1941,7,5,1
1810,106,7,5,1
1810,1515,3,3,0
1810,1722,4,3,1
1810,2114,5,4,1
1810,2220,4,3,0
1811,861,6,6,1
1811,931,4,6,0
1811,1356,5,4,1
1811,1798,5,4,1
1811,2038,4,3,1
1812,435,6,5,1
1812,517,5,7,1
1812,822,5,7,1
1812,975,4,4,1
1812,988,6,5,1
1812,1064,3,3,0
1812,1308,5,5,0
1812,1407,3,3,0
1812,2024,5,5,1
1812,2076,4,4,1
1812,2105,4,3,0
1812,2238,4,4,0
1813,392,5,5,1
1813,461,3,3,1
1813,656,5,6,0
1813,812,3,4,0
1813,1594,3,3,0
1813,1674,6,4,1
1814,128,5,5,1
1814,298,7,8,0
1814,756,3,3,1
1814,900,8,8,1
1814,918,5,6,1
1814,1564,5,5,1
1814,1642,4,4,1
1814,2137,6,5,0
1815,194,3,3,0
1815,276,4,3,0
1815,487,4,5,1
1815,1325,3,3,0
1815,1366,3,3,1
1815,1417,5,5,0
1815,1494,5,5,0
1815,1609,5,5,0
1815,1814,4,4,0
1815,2153,5,6,0
1816,209,4,9,1
1816,580,5,6,1
1816,613,4,4,1
1816,627,3,3,1
1816,803,4,5,1
1816,1535,5,5,1
1816,2123,4,5,0
1817,155,4,4,1
1817,503,3,3,0
1817,706,5,5,1
1817,1381,4,4,1
1817,1431,3,3,0
1817,1440,5,6,1
1818,187,7,4,1
1818,683,5,5,1
1818,981,3,3,1
1818,1410,5,4,1
1818,1544,4,4,1
1818,2114,3,3,0
1819,105,3,3,0
1819,224,5,4,1
1819,451,6,5,0
1819,591,3,3,0
1819,1008,7,4,1
1819,1042,3,3,0
1819,1128,3,3,0
1819,1302,8,8,1
1819,1389,3,3,1
1819,1682,5,5,0
1820,12,3,4,1
1820,202,4,4,1
1820,231,3,3,1
1820,532,6,11,1
1820,666,4,4,1
1820,813,4,4,1
1820,892,3,3,1
1820,998,5,4,1
1820,1022,5,5,1
1820,1451,4,4,0
1820,1588,4,4,1
1820,1622,3,3,0
1820,2096,4,5,1
1821,443,5,4,1
1821,822,3,3,1
1821,929,5,4,1
1821,1072,5,6,1
1821,1120,3,4,1
1821,1216,6,5,1
1821,1573,4,4,0
1821,1983,4,5,0
1821,2176,6,6,1
1822,341,5,5,1
1822,514,4,4,0
1822,737,3,3,1
1822,763,4,4,0
1822,826,3,3,0
1822,906,5,6,1
1822,988,6,5,1
1822,1149,5,8,1
1822,1516,6,6,1
1822,1941,4,3,0
1822,2253,3,3,1
1822,2264,6,5,1
1823,352,6,10,1
1823,723,5,5,1
1823,879,4,3,0
1823,1178,8,8,1
1823,1424,4,4,1
1823,1555,4,4,1
1823,1749,3,4,0
1823,2167,4,4,1
1824,35,4,5,0
1824,423,3,3,0
1824,477,5,4,1
1824,598,4,3,0
1824,657,4,4,0
1824,789,4,5,1
1824,1031,4,5,0
1824,1296,4,4,1
1824,1537,5,5,0
1824,1811,4,4,1
1824,1953,4,3,0
1825,369,3,3,0
1825,804,3,3,0
1825,969,6,4,0
1825,1467,4,4,1
1825,1672,5,8,1
1826,65,6,5,1
1826,403,7,6,1
1826,1211,4,3,0
1826,1270,3,4,1
1826,1325,6,6,1
1826,1847,5,4,1
1826,1918,4,4,0
1827,134,5,5,0
1827,467,4,4,1
1827,529,3,3,0
1827,1631,7,5,1
1827,1709,5,5,0
1827,1721,3,4,1
1827,1737,5,5,1
1827,2199,6,5,1
1828,221,3,3,0
1828,309,3,3,0
1828,917,4,4,0
1828,1044,3,3,1
1829,146,6,5,0
1829,508,5,4,1
1829,626,7,5,0
1829,680,3,3,0
1829,979,5,4,0
1829,1120,5,4,1
1829,1840,4,4,1
1829,2170,6,6,0
1830,36,4,4,0
1830,593,3,3,0
1830,610,5,6,1
1830,666,5,4,1
1830,2280,6,6,1
1830,2296,5,4,1
1831,125,4,4,0
1831,570,4,4,0
1831,797,5,4,1
1831,883,5,5,1
1831,1646,7,5,1
1831,1831,5,3,1
1831,2102,4,4,1
1831,2115,4,6,1
1831,2163,4,3,1
1832,331,5,4,1
1832,378,5,4,1
1832,579,5,5,1
1832,825,5,5,1
1832,1097,5,3,1
1832,1131,6,6,1
1832,1209,3,3,0
1832,1239,4,3,1
1832,1353,5,5,1
1832,1376,3,3,0
1832,1685,3,3,1
1832,1860,5,6,1
1833,953,4,5,1
1833,1004,3,3,1
1833,1069,3,7,1
1833,1471,4,8,1
1833,1524,3,3,0
1833,2006,4,5,1
1833,2074,5,5,1
1833,2127,4,6,1
1834,21,4,4,1
1834,184,3,3,0
1834,391,3,3,1
1834,721,3,3,1
1834,816,4,6,1
1834,1062,3,3,1
1834,1675,5,4,1
1834,1699,7,5,1
1835,46,6,6,0
1835,86,4,3,0
1835,272,4,5,0
1835,337,6,4,1
1835,526,4,4,0
1835,549,6,5,1
1835,809,4,4,1
1835,1149,5,8,0
1835,1200,6,6,0
1835,1591,6,4,1
1835,1598,5,5,1
1835,1708,5,6,1
1835,1954,3,4,1
1835,2221,3,3,0
1836,367,5,5,1
1836,454,4,5,1
1836,936,3,3,1
1836,1254,5,5,0
1836,1337,5,6,0
1836,1387,5,6,0
1837,101,4,3,0
1837,168,4,4,0
1837,515,3,3,1
1837,592,3,3,1
1837,943,3,3,0
1837,1039,4,5,1
1837,1941,4,5,1
1837,2296,6,4,1
1838,329,7,4,1
1838,538,3,4,0
1838,686,3,3,0
1838,897,3,3,0
1838,1802,3,3,1
1839,24,6,5,1
1839,504,6,6,1
1839,906,5,5,0
1839,1281,3,3,1
1839,1407,4,4,1
1839,1433,7,5,1
1839,2050,3,3,0
1840,6,3,3,0
1840,156,5,5,1
1840,359,4,3,0
1840,375,7,6,1
1840,876,4,4,1
1840,1140,3,3,1
1840,1362,3,3,1
1840,1515,3,3,0
1840,1530,5,6,1
1840,1685,6,5,0
1840,1910,3,3,1
1841,213,4,4,1
1841,307,5,4,0
1841,345,4,4,0
1841,523,4,3,1
1841,595,3,3,1
1841,713,6,5,1
1841,1376,5,4,0
1841,1464,5,5,0
1841,1787,5,5,0
1841,1994,5,4,0
1842,276,4,3,0
1842,387,4,5,0
1842,428,4,4,1
1842,608,3,4,0
1842,675,5,5,1
1842,691,5,5,0
1842,998,3,3,0
1842,1191,5,6,1
1842,1295,6,5,1
1842,1329,4,6,0
1842,1449,4,4,1
1842,1559,3,3,0
1842,1565,4,3,1
1842,1752,6,5,1
1842,2114,3,4,0
1842,2264,3,4,0
1843,666,5,6,1
1843,844,5,4,0
1843,1651,3,3,0
1843,2197,3,4,0
1844,237,3,4,0
1844,626,4,6,1
1844,1095,6,4,1
1844,1286,6,5,1
1844,1397,4,5,0
1844,1606,5,6,1
1844,1808,4,5,0
1844,2186,4,3,0
1845,33,4,4,1
1845,132,11,6,1
1845,746,6,5,1
1845,1039,5,5,0
1845,1618,4,4,1
1845,1831,3,3,1
1845,1864,4,3,0
1845,2149,6,5,1
1846,75,5,5,0
1846,253,6,6,1
1846,328,5,3,1
1846,404,6,5,1
1846,1026,3,3,1
1846,1067,4,4,1
1846,1277,4,3,1
1846,1590,3,3,1
1846,1766,6,9,1
1846,1844,5,4,1
1846,1857,4,4,0
1846,2095,7,5,1
1847,185,7,6,1
1847,309,4,5,0
1847,399,3,4,1
1847,1983,6,6,1
1848,295,6,6,1
1848,817,3,4,0
1848,864,5,5,1
1848,880,12,5,1
1848,1156,3,3,0
1848,1216,5,5,1
1848,1696,10,7,0
1848,1794,5,5,0
1848,1885,5,5,1
1848,1912,5,5,1
1848,2085,3,4,0
1849,12,6,5,1
1849,48,5,3,1
1849,200,3,3,0
1849,482,9,4,1
1849,1143,3,3,1
1849,1184,4,4,0
1849,1938,6,7,1
1849,2011,4,4,1
1850,659,5,5,1
1850,727,10,4,1
1850,855,3,3,0
1850,902,4,4,1
1850,953,4,5,0
1850,1050,5,11,1
1850,1163,4,4,1
1850,1780,5,5,1
1850,2001,4,3,1
1851,174,8,7,1
1851,221,3,5,1
1851,469,7,10,1
1851,567,3,3,0
1851,584,4,4,0
1851,707,5,5,0
1851,786,6,6,1
1851,1019,4,4,1
1851,1446,6,6,1
1851,1525,4,4,1
1851,2175,5,6,0
1851,2199,5,5,1
1852,245,4,4,1
1852,352,3,3,1
1852,449,4,3,1
1852,833,7,6,1
1852,1411,3,3,0
1852,1511,3,3,0
1852,1689,4,3,1
1852,1729,4,4,1
1852,1893,3,3,1
1852,2034,3,3,1
1852,2063,5,4,0
1853,118,6,6,1
1853,405,5,4,0
1853,600,10,5,0
1853,801,7,4,1
1853,1402,5,5,0
1853,1421,4,4,0
1853,1753,5,5,0
1853,2027,4,3,1
1854,91,5,8,0
1854,104,5,5,1
1854,159,6,6,1
1854,341,3,3,1
1854,619,6,6,1
1854,988,5,7,0
1854,1290,3,3,0
1854,1343,5,6,1
1854,1747,3,3,0
1855,48,5,4,1
1855,489,3,4,1
1855,1133,5,4,1
1855,1227,4,4,1
1855,1273,5,6,1
1856,212,5,4,1
1856,738,3,3,1
1856,1109,3,3,1
1856,1151,3,3,1
1856,1260,4,4,1
1856,1436,5,5,1
1856,1719,6,5,1
1856,1957,4,3,0
1856,2168,3,3,0
1857,220,5,5,1
1857,370,4,4,0
1857,681,4,4,0
1857,1500,5,5,0
1857,1898,6,6,1
1857,1977,9,6,1
1858,32,3,3,0
1858,82,3,4,1
1858,149,4,3,0
1858,277,4,3,0
1858,508,4,4,0
1858,1023,5,5,1
1858,1045,5,5,0
1858,1071,4,4,1
1858,1319,4,5,0
1858,1329,4,4,0
1858,1386,6,6,1
1858,1648,5,4,1
1858,1894,3,3,1
1858,2133,3,3,1
1859,363,4,4,1
1859,416,5,4,0
1859,557,6,5,0
1859,759,5,6,0
1859,974,6,5,0
1859,1357,6,6,1
1859,1373,3,4,0
1859,1928,4,3,1
1859,2059,4,4,1
1860,71,4,4,0
1860,439,4,4,1
1860,1083,3,3,0
1860,1524,4,4,1
1860,1568,6,6,1
1860,1665,4,5,1
1860,1755,3,3,1
1860,1829,4,3,0
1860,1963,4,7,1
1860,2077,5,5,0
1860,2241,6,5,1
1860,2264,3,3,0
1861,711,6,9,1
1861,1282,4,4,1
1862,195,4,4,0
1862,247,4,7,1
1862,293,6,5,1
1862,541,4,4,0
1862,605,4,4,0
1862,823,5,4,0
1862,960,5,5,0
1862,1548,4,5,0
1862,1788,6,7,1
1862,2011,5,5,0
1863,271,3,3,1
1863,322,4,3,1
1863,1199,6,5,0
1863,1253,3,3,0
1863,1314,3,3,0
1863,1628,6,5,0
1864,383,3,3,0
1864,483,4,4,0
1864,529,3,3,1
1864,1101,4,4,1
1864,1149,7,9,1
1864,1411,5,5,1
1864,1510,5,5,1
1864,1782,5,5,1
1864,1858,4,5,0
1864,2033,5,6,1
1864,2055,3,3,1
1864,2145,3,3,0
1865,41,5,6,1
1865,173,5,4,1
1865,514,5,6,1
1865,660,4,4,1
1865,674,3,4,1
1865,701,6,5,1
1865,947,5,5,1
1865,1168,3,4,0
1865,2265,4,4,1
1866,56,6,4,0
1866,535,3,3,0
1866,782,4,4,1
1866,859,6,6,1
1866,890,5,5,1
1866,921,3,3,0
1866,976,3,3,1
1866,1229,4,4,1
1866,1321,4,4,0
1866,1440,6,6,1
1866,1651,4,5,1
1866,1677,4,4,0
1866,1737,3,3,1
1867,330,8,3,1
1867,739,3,4,1
1867,1059,3,3,0
1867,1082,3,3,1
1867,1761,3,3,0
1867,1850,11,5,1
1867,2180,6,5,1
1868,5,5,5,0
1868,94,5,5,0
1868,160,3,3,0
1868,277,5,5,1
1868,422,4,4,1
1868,956,4,4,1
1868,1486,3,3,1
1868,1598,4,3,1
1868,1606,4,4,1
1868,1686,6,6,1
1868,1771,4,4,0
1868,1870,6,5,0
1868,2072,5,5,1
1869,710,3,4,1
1869,1001,3,4,1
1869,1521,7,7,1
1869,1641,4,4,0
1869,1890,3,5,1
1869,1923,3,3,1
1869,2016,7,6,1
1869,2045,4,4,0
1869,2097,5,5,1
1870,795,4,4,0
1870,1189,3,4,0
1870,1343,3,3,0
1870,1513,4,4,1
1870,1957,3,3,0
1871,134,3,4,0
1871,353,3,3,0
1871,577,4,5,1
1871,645,3,3,1
1871,653,4,4,1
1871,671,3,3,1
1871,750,4,4,0
1871,768,3,4,1
1871,1033,9,8,1
1871,1176,5,3,1
1871,1556,5,6,1
1871,1838,5,5,0
1872,222,4,4,0
1872,247,7,6,1
1872,522,4,3,0
1872,683,5,6,1
1872,984,6,6,0
1872,1096,3,3,0
1872,1215,4,3,0
1872,1256,5,5,1
1872,1330,5,6,1
1872,1378,4,5,0
1872,1985,5,6,1
1873,325,3,3,0
1873,399,3,3,0
1873,725,4,5,1
1873,811,5,5,1
1873,1443,3,3,1
1873,1477,9,8,0
1873,1626,3,3,0
1873,1736,3,4,1
1873,1752,4,4,1
1873,1912,5,5,1
1873,2224,5,5,1
1873,2268,3,4,0
1873,2293,3,3,0
1874,509,7,6,0
1874,1412,3,3,1
1874,1586,4,4,1
1875,565,4,5,0
1875,591,4,5,1
1875,870,5,5,1
1875,1208,4,5,1
1875,1815,4,4,0
1875,2174,3,4,1
1876,415,3,3,0
1876,805,3,3,0
1876,931,4,5,0
1876,1148,5,5,1
1876,1290,6,6,1
1876,1778,6,4,0
1876,2004,3,4,0
1876,2128,4,4,0
1876,2158,10,5,1
1877,14,4,4,0
1877,97,5,7,1
1877,798,6,5,1
1877,829,5,5,1
1877,1679,7,5,1
1877,2104,4,5,1
1878,906,6,6,1
1878,1541,5,4,1
1878,1569,3,3,0
1878,1633,5,4,0
1879,46,4,9,1
1879,493,5,5,1
1879,678,3,4,1
1879,768,3,3,0
1879,860,4,4,1
1879,1064,6,7,1
1879,1135,4,4,0
1879,1226,5,6,1
1879,1237,5,4,1
1879,1335,6,5,1
1879,1923,7,7,1
1879,1993,4,4,1
1880,152,3,3,1
1880,205,3,3,0
1880,256,3,3,0
1880,726,6,5,1
1880,1181,4,4,1
1880,1244,6,6,1
1880,1307,5,4,1
1880,1322,5,6,0
1880,1451,5,4,1
1880,1806,3,3,0
1880,2048,5,4,1
1881,77,5,5,1
1881,422,5,7,1
1881,439,5,5,0
1881,959,4,4,1
1881,1167,5,5,0
1881,1368,4,3,0
1881,1485,3,3,1
1881,1591,5,4,0
1881,1722,4,4,1
1881,1847,3,3,1
1881,1888,5,6,1
1882,34,4,3,0
1882,404,3,3,0
1882,574,5,5,1
1882,776,4,4,1
1882,1017,5,4,0
1882,1356,5,5,1
1882,2019,3,4,1
1882,2197,3,4,1
1882,2212,3,4,0
1883,12,3,3,1
1883,166,4,4,0
1883,360,3,3,1
1883,1100,3,3,0
1883,1382,5,7,1
1883,1508,5,5,1
1884,105,5,6,0
1884,145,3,3,1
1884,293,5,5,0
1884,304,6,6,1
1884,532,6,6,1
1884,809,3,3,0
1884,993,5,5,0
1884,1750,6,6,0
1884,1968,4,5,0
1885,184,5,5,1
1885,875,4,4,0
1885,950,3,3,0
1885,1656,5,5,1
1885,2218,4,4,0
1885,2233,6,5,1
1885,2264,5,5,1
1886,132,8,5,1
1886,318,6,6,1
1886,640,4,3,1
1886,850,7,5,0
1886,1734,3,4,0
1886,1842,5,6,1
1886,1880,4,4,0
1886,2089,5,4,0
1886,2102,5,4,1
1886,2136,6,6,1
1887,330,4,3,1
1887,552,4,4,0
1887,614,3,3,1
1887,657,6,3,0
1887,926,3,3,0
1887,940,4,4,1
1887,1270,4,6,1
1887,1347,4,3,1
1887,1464,4,4,1
1887,1611,4,6,1
1887,1906,5,5,0
1887,2176,4,3,0
1887,2254,6,6,1
1888,84,6,6,1
1888,775,3,4,0
1888,1832,4,3,0
1888,1899,3,3,1
1889,26,5,4,0
1889,720,4,4,1
1889,825,6,6,1
1889,1162,5,5,1
1889,1340,3,3,1
1889,1354,6,6,1
1889,1431,5,5,1
1889,1488,3,3,1
1889,1504,5,5,1
1889,1694,5,5,1
1889,1806,5,4,0
1889,2014,4,3,1
1889,2199,4,4,0
1890,1443,4,4,1
1891,215,6,5,1
1891,230,5,5,0
1891,423,4,4,0
1891,687,5,4,0
1891,712,4,4,0
1891,759,5,6,1
1891,789,3,3,1
1891,904,4,3,0
1891,962,6,6,0
1891,1002,7,3,1
1891,1222,4,5,0
1891,1380,4,4,1
1891,1535,5,6,1
1891,1542,4,4,0
1891,1824,4,3,1
1891,2023,3,3,1
1891,2060,4,5,0
1891,2112,4,4,1
1891,2285,7,6,1
1892,607,5,5,0
1892,1037,3,3,0
1892,1092,3,3,0
1892,1234,3,3,0
1892,1737,5,6,0
1892,2156,5,5,1
1893,49,7,6,1
1893,369,4,4,1
1893,862,3,3,1
1893,1030,4,4,1
1893,1057,8,5,1
1893,1074,5,7,1
1893,1116,4,4,1
1893,1128,4,7,1
1893,1299,5,5,1
1893,1978,5,4,0
1893,2053,3,3,0
1894,37,5,5,1
1894,78,4,3,0
1894,172,6,6,1
1894,279,5,5,1
1894,298,3,3,1
1894,339,7,5,0
1894,415,4,4,1
1894,514,3,4,0
1894,534,4,4,1
1894,633,4,4,0
1894,725,6,6,1
1894,871,5,5,1
1894,1206,5,6,1
1894,1309,5,5,1
1894,1817,6,5,1
1895,164,5,4,1
1895,190,3,3,0
1895,746,6,5,1
1895,775,4,4,0
1895,1241,5,5,1
1895,1386,3,3,1
1895,1404,3,3,0
1895,1719,4,3,1
1895,1868,6,5,0
1896,196,4,5,1
1896,274,4,4,1
1896,306,4,4,0
1896,592,5,5,1
1896,994,4,5,1
1896,1141,5,4,1
1896,1150,5,5,1
1896,1331,5,4,0
1896,1684,5,5,1
1896,1696,3,3,1
1896,1892,5,5,1
1896,1964,4,4,0
1896,2015,5,5,1
1896,2189,4,4,1
1897,120,3,3,0
1897,143,5,5,0
1897,480,6,6,1
1897,881,3,3,0
1897,1366,7,7,1
1897,1426,4,4,1
